Study_ID,Site_ID,broad_outcome,detailed_outcome,is_subset,use_for_first_analysis,use_for_trophic_analysis,Highest_taxonomic_resolution,trophic_group,trophic_assigned,sampling_method,sampling_month,sampling_season,disturbance_type,comparison_type,disturbance_av,control_av,disturbance_av_before,control_av_before,dist_var,control_var,dist_var_before,control_var_before,var_type,dist_n,control_n,significant,approx_p_val,exact_p_val,sample_area,sampling_depth,above_below,perc_during_dist,perc_annual_dist,time_after_dist_start,time_after_dist_end,TN,SOC,soil_moisture,total_carbon,bulk_density,available_WSC,clay,sand,silt,ph,organic_carbon,forest_type,deciduous_coniferous,plantation,plot_area,mean_annual_precipitation,mean_annual_temperature,soil_pH,soil_type,temp_bio,precip_bio,sand_usda,silt_usda,clay_usda,temp,precip,trophic_all,temp.1,precip.1,precip_seasonality,temp_seasonality,aridity,phylum,Taxa_Class,Taxa_subclass,superorder,Taxa_order,sub_order,infraorder,Taxa_Family,Taxa_genus,Functional_group_size,body_length,body_width,min_length,max_length,av_length,min_width,max_width,av_width
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,bacterivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,99.15014164,107.082153,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,492,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,bacterivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,416.4305949,265.7223796,NA,NA,202.266289,95.18413598,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,730,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,bacterivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,170.5382436,210.1983003,NA,NA,0,63.45609065,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,850,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,bacterivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,289.5184136,479.8866856,NA,NA,63.45609065,126.9121813,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,1095,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,17.55319149,43.08510638,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,90,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,August,Summer,precip_inc,undisturbed vs disturbed,186.7021277,347.8723404,NA,NA,30.31914894,38.29787234,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,110,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,82.9787234,52.65957447,NA,NA,55.85106383,25.53191489,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,130,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,111.7021277,84.57446809,NA,NA,31.91489362,60.63829787,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,370,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,19.14893617,27.12765957,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,492,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,20.74468085,28.72340426,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,730,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,89.36170213,121.2765957,NA,NA,19.14893617,67.0212766,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,850,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,fungivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,23.93617021,122.8723404,NA,NA,12.76595745,6.382978723,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,1095,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,1.515151515,7.575757576,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,90,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,August,Summer,precip_inc,undisturbed vs disturbed,6.060606061,13.63636364,NA,NA,4.545454545,6.060606061,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,110,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,5.555555556,16.66666667,NA,NA,0,13.63636364,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,130,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,88.88888889,76.76767677,NA,NA,27.77777778,24.24242424,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,370,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,56.56565657,26.26262626,NA,NA,19.6969697,9.595959596,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,492,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,36.86868687,39.8989899,NA,NA,24.24242424,20.70707071,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,730,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,8.080808081,6.060606061,NA,NA,0,4.04040404,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,850,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,omnivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,79.7979798,86.36363636,NA,NA,22.22222222,25.25252525,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,1095,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,1.263157895,7.263157895,NA,NA,0,3.473684211,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,90,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,August,Summer,precip_inc,undisturbed vs disturbed,1.578947368,5.368421053,NA,NA,0,3.473684211,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,110,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,5.684210526,10.10526316,NA,NA,5.368421053,11.05263158,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,130,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,11.36842105,67.57894737,NA,NA,10.10526316,47.36842105,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,370,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,14.84210526,9.473684211,NA,NA,5.684210526,2.842105263,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,492,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,3.789473684,9.157894737,NA,NA,2.526315789,2.210526316,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,730,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,11.68421053,6,NA,NA,5.684210526,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,850,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,predator ,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,4.105263158,12.94736842,NA,NA,2.842105263,13.26315789,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,1095,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,88.23529412,326.4705882,NA,NA,0,70.58823529,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,90,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,August,Summer,precip_inc,undisturbed vs disturbed,317.6470588,114.7058824,NA,NA,141.1764706,44.11764706,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,110,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,141.1764706,308.8235294,NA,NA,17.64705882,105.8823529,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,130,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,1429.411765,767.6470588,NA,NA,644.1176471,317.6470588,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,370,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,132.3529412,114.7058824,NA,NA,0,17.64705882,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,492,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,97.05882353,229.4117647,NA,NA,0,158.8235294,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,730,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,282.3529412,150,NA,NA,0,0,,,SE,4,4,NA,NA,NA,50.3,10,,130,130,850,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liu_2020a,Liu_2020a_1,abundance,abundance,TRUE,FALSE,TRUE,Nematoda,NA,herbivore,baerman funnel,June,Summer,precip_inc,undisturbed vs disturbed,538.2352941,926.4705882,NA,NA,291.1764706,511.7647059,,,SE,4,4,FALSE,>0.05,NA,50.3,10,,130,130,1095,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Entomobryidae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,260.8,434.2,NA,NA,35.5,57,,,SE,5,5,NA,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Sminthuridae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,4.4,147,NA,NA,0,26.8,,,SE,5,5,NA,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Hypogastruridae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,23,40.8,NA,NA,7,7.8,,,SE,5,5,NA,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Tomoceridae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,9.6,30,NA,NA,4.8,5.8,,,SE,5,5,NA,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Lycosidae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,9,8.6,NA,NA,1.6,0.9,,,SE,5,5,FALSE,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Gnaphosidae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,4.8,1,NA,NA,1.7,0.5,,,SE,5,5,NA,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Thomisidae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,2.4,1,NA,NA,0.8,0.8,,,SE,5,5,FALSE,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Theridiidae,NA,NA,pitfall traps,NA,Summer,drought,undisturbed vs disturbed,0.8,1,NA,NA,0.4,0.5,,,SE,5,5,FALSE,NA,NA,63.62,NA,,100,100,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Entomobryidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,434.2,260.8,NA,NA,57,35.5,,,SE,5,5,NA,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Sminthuridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,147,4.4,NA,NA,26.8,0,,,SE,5,5,NA,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Hypogastruridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,40.8,23,NA,NA,7.8,7,,,SE,5,5,NA,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Tomoceridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,30,9.6,NA,NA,5.8,4.8,,,SE,5,5,NA,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Lycosidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,8.6,9,NA,NA,0.9,1.6,,,SE,5,5,FALSE,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Gnaphosidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,4.8,NA,NA,0.5,1.7,,,SE,5,5,NA,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Thomisidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,2.4,NA,NA,0.8,0.8,,,SE,5,5,FALSE,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lensing_2005a,Lensing_2005a_1,abundance,abundance,TRUE,FALSE,FALSE,Theridiidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,0.8,NA,NA,0.5,0.4,,,SE,5,5,FALSE,NA,NA,63.62,NA,,200,200,58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homet_2021a,Homet_2021a_1,abundance,abundance,TRUE,FALSE,FALSE,Mesofauna,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,8.53E-14,0.833333333,NA,NA,0,0,,,SE,21,21,NA,NA,NA,NA,NA,,30,30,92,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homet_2021a,Homet_2021a_1,abundance,abundance,TRUE,FALSE,TRUE,Mesofauna,NA,detritivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0.473372781,0.946745562,NA,NA,0,0,,,SE,21,21,NA,NA,NA,NA,NA,,30,30,92,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Acrobeles,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,3.42,5.06,NA,NA,0.99,0.64,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Acrobeloides,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.8,1.31,NA,NA,0.08,0.42,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Aphelenchoides,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.35,0.55,NA,NA,0.15,0.3,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Aphelenchus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.12,0.04,NA,NA,0.04,0.06,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Aporcelaimellus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.27,0.6,NA,NA,0.06,0.27,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Cephalobus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.19,0.04,NA,NA,0.27,0.06,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Cervidellus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,2.4,2.83,NA,NA,0.66,0.3,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Discolaimium,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.16,0.11,NA,NA,0.14,0.19,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Ditylenchus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.09,0.15,NA,NA,0.08,0.15,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Eudorylaimus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.72,0.41,NA,NA,0.47,0.46,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Heterocephalobus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.23,0.51,NA,NA,0.26,0.54,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Leptonchus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.44,0.75,NA,NA,0.23,0.62,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Microdorylaimus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,4.13,2.44,NA,NA,3.59,1.05,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakonyi_2007a,Bakonyi_2007a_1,abundance,abundance,TRUE,FALSE,FALSE,Microlaimus,NA,NA,Cobb's decanting and sieving method,NA,Spring,drought,undisturbed vs disturbed,0.79,0.64,NA,NA,0.51,0.62,,,SD,3,3,NA,NA,NA,12.6,10,,100,16.67,760,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
