Site_ID,broad_outcome,detailed_outcome,is_subset,Highest_taxonomic_resolution,body_size,trophic_group,sampling_method,sampling_month,sampling_season,disturbance_type,comparison_type,disturbance_av,control_av,disturbance_av_before,control_av_before,av_type,unit,dist_var,control_var,dist_var_before,control_var_before,var_type,dist_n,control_n,description_data_extraction,significant,approx_p_val,exact_p_val,exact_z_val,sample_area,sampling_depth,dist_strength_during,annual_strength_dist,perc_during_dist,perc_annual_dist,time_after_dist_start,time_after_dist_end,TN,SOC,soil_moisture,soil_moisture_unit,soil_bulk_density ,function_info,log_tranformed,notes,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.25,1.94,NA,NA,mean,density m-2,0.22,0.06,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.003,NA,7854,10,70,35,70,35,3285,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.41,1.96,NA,NA,mean,density m-2,0.17,0.07,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.005,NA,7854,10,70,35,70,35,NA,365,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.52,1.88,NA,NA,mean,density m-2,0.17,0.06,,,SE,4,4,p 497 fig 1,TRUE,<0.1,0.092,NA,7854,10,70,35,70,35,NA,730,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.51,1.94,NA,NA,mean,density m-2,0.17,0.06,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.049,NA,7854,10,70,35,70,35,NA,1095,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.22,1.85,NA,NA,mean,density m-2,0.36,0.05,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.008,NA,7854,10,70,35,70,35,2555,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.86,1.81,NA,NA,mean,density m-2,0.08,0.07,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,2920,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.45,1.76,NA,NA,mean,density m-2,0.11,0.05,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,3285,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.48,1.85,NA,NA,mean,density m-2,0.16,0.05,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,NA,365,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.27,1.81,NA,NA,mean,density m-2,0.19,0.07,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.02,NA,7854,10,70,35,70,35,NA,730,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.49,1.76,NA,NA,mean,density m-2,0.13,0.05,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,NA,1095,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.6,1.51,NA,NA,mean,density m-2,0.08,0.02,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,2555,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.14,1.33,NA,NA,mean,density m-2,0.1,0.1,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,2920,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.01,1.55,NA,NA,mean,density m-2,0.18,0.04,,,SE,4,4,p 497 fig 1,TRUE,<0.05,0.001,NA,7854,10,70,35,70,35,3285,NA,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.54,1.51,NA,NA,mean,density m-2,0.15,0.02,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,NA,365,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.39,1.33,NA,NA,mean,density m-2,0.03,0.1,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,NA,730,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,Mesostigmata,NA,NA,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.42,1.55,NA,NA,mean,density m-2,0.09,0.04,,,SE,4,4,p 497 fig 1,FALSE,NA,NA,NA,7854,10,70,35,70,35,NA,1095,NA,NA,0.402,dw/fw,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,FALSE,Nematoda,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,12.60869565,105.6521739,NA,NA,mean,ind g-1 soil,10,13.47826087,,,SE,4,4,p 89 fig 2,TRUE,<0.05 ,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Tylenchidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,1.48409894,11.87279152,NA,NA,mean,ind g-1 soil,2.332155477,7.4204947,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Criconematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,1.060070671,8.056537102,NA,NA,mean,ind g-1 soil,0.636042403,6.360424028,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Aphelenchoididae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,8.056537102,46.21908127,NA,NA,mean,ind g-1 soil,11.87279152,10.17667845,,,SE,4,4,p 89 fig 2,TRUE,<0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Cephalobidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,2.756183746,12.72084806,NA,NA,mean,ind g-1 soil,3.180212014,11.44876325,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Plectidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,0.636042403,14.8409894,NA,NA,mean,ind g-1 soil,0,1.696113074,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Qudsianematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,1.060070671,5.93639576,NA,NA,mean,ind g-1 soil,0.636042403,3.180212014,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,bacterivore,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,42.5,98,NA,NA,mean,ind g-1 soil,10.5,12.5,,,SE,4,4,p 89 fig 2,TRUE,<0.1,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,fungivore,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,116,143,NA,NA,mean,ind g-1 soil,39.5,7.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,omnivore,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,21,20.5,NA,NA,mean,ind g-1 soil,9.5,4.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,plant-parasite,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,42.5,64,NA,NA,mean,ind g-1 soil,13.5,18.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Krashevska_2012a_1,abundance,NA,FALSE,Testate amoebae,NA,NA,Cobb's decanting and sieving method,September,Autumn,drought,undisturbed vs disturbed,10,1194,NA,NA,mean,ind g-1 litter DW,20,645,,,SE,4,4,p 1071 tab 1,TRUE,<0.05,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,175,% litter DW,NA,FALSE,,method: washing samples over a filter and then back sieving filtrate,,
Krashevska_2012a_1,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,14,55,NA,NA,mean,ind g-1 litter DW,27,102,,,SE,4,4,p 1071 tab 1,FALSE,>0.05,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,175,% litter DW,NA,FALSE,,"in supplemtary material there is a list of all species, SD, and p values ",,
Krashevska_2012a_1,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,1268,5678,NA,NA,mean,ind g-1 litter DW,986,3587,,,SE,4,4,p 1071 tab 1,FALSE,>0.06,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,175,% litter DW,NA,FALSE,,how to include testate amoebae in taxonomy and functional group ,,
Krashevska_2012a_2,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,87,1263,NA,NA,mean,ind g-1 litter DW,95,609,,,SE,4,4,p 1071 tab 1,TRUE,<0.05,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,495,% litter DW,NA,FALSE,,,,
Krashevska_2012a_2,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,193,0,NA,NA,mean,ind g-1 litter DW,22,0,,,SE,4,4,p 1071 tab 1,FALSE,>0.08,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,495,% litter DW,NA,FALSE,,,,
Krashevska_2012a_2,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,4422,4012,NA,NA,mean,ind g-1 litter DW,3407,1689,,,SE,4,4,p 1071 tab 1,FALSE,>0.09,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,495,% litter DW,NA,FALSE,,,,
Krashevska_2012a_3,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,243,1364,NA,NA,mean,ind g-1 litter DW,156,357,,,SE,4,4,p 1071 tab 1,TRUE,<0.05,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,451,% litter DW,NA,FALSE,,,,
Krashevska_2012a_3,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,392,12,NA,NA,mean,ind g-1 litter DW,193,14,,,SE,4,4,p 1071 tab 1,TRUE,<0.05,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,451,% litter DW,NA,FALSE,,,,
Krashevska_2012a_3,abundance,NA,FALSE,Testate amoebae,NA,NA,,September,Autumn,drought,undisturbed vs disturbed,3555,1905,NA,NA,mean,ind g-1 litter DW,1224,727,,,SE,4,4,p 1071 tab 1,FALSE,>0.1,NA,NA,78.5,5,100,100,100,100,456.25,NA,NA,NA,451,% litter DW,NA,FALSE,,,,
Lindberg_2002a_1,abundance,NA,FALSE,Oribatida,NA,NA,high-gradient canister,October,Autumn,precip_inc,undisturbed vs disturbed,317000,220000,NA,NA,mean,densities m?2,46600,32600,,,SE,4,4,p 928 table 2,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,"derived this value from table 1, which shows precip (mm) and additional irrigation (mm) for each year. Also has number of irrigation days, not included in this number",,
Lindberg_2002a_1,abundance,NA,FALSE,Mesostigmata,NA,NA,high-gradient canister,October,Autumn,precip_inc,undisturbed vs disturbed,13100,7400,NA,NA,mean,densities m?2,4100,690,,,SE,4,4,p 928 table 2,FALSE,>0.06,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,abundance,NA,FALSE,Collembola,NA,NA,high-gradient canister,October,Autumn,precip_inc,undisturbed vs disturbed,66000,38000,NA,NA,mean,densities m?2,6800,6300,,,SE,4,4,p 928 table 2,FALSE,>0.07,Na,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,abundance,NA,FALSE,Enchytraeidae,NA,NA,baerman funnel,October,Autumn,precip_inc,undisturbed vs disturbed,890,36600,NA,NA,mean,densities m?2,85,8700,,,SE,4,4,p 928 table 2,FALSE,>0.08,Na,NA,15.9,15,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,abundance,NA,FALSE,Macroarthropods,NA,predator ,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,97400,860,NA,NA,mean,densities m?2,10000,100,,,SE,4,4,p 928 table 2,FALSE,>0.09,Na,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,evenness,NA,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,0.68,0.61,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,evenness,NA,FALSE,Collembola,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,0.69,0.69,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,fishers alpha,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,4.7,3.65,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,TRUE,<0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,fishers alpha,FALSE,Collembola,NA,NA,tullgren funnel,November,Autumn,precip_inc,undisturbed vs disturbed,2.12,2.34,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,2.35,1.99,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,TRUE,<0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,1.83,1.85,NA,NA,mean,NA,NA,NA,,,NA,4,4,p 928 table 3 ,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,simpsons index,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,31,26,NA,NA,mean,species numer,NA,0.9,,,SE,4,4,p 928 table 3,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Lindberg_2002a_1,alpha diversity,simpsons index,FALSE,Collembola,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,14,15,NA,NA,mean,species numer,NA,0.6,,,SE,4,4,p 928 table 3,FALSE,>0.05,NA,NA,100,10,137,137,137,137,2555,NA,NA,NA,0.401515152,dw/fw,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,FALSE,Nematoda,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,53.47826087,105.6521739,NA,NA,mean,ind g-1 soil,8.695652174,13.47826087,,,SE,4,4,p 89 fig 2,TRUE,<0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,experimental design was 100% but in reality was only 75% natural precipitation ,,
Landesman_2011a_1,abundance,NA,TRUE,Tylenchidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,9.964664311,11.87279152,NA,NA,mean,ind g-1 soil,6.572438163,7.4204947,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Criconematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,2.332155477,8.056537102,NA,NA,mean,ind g-1 soil,2.120141343,6.360424028,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Aphelenchoididae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,20.98939929,46.21908127,NA,NA,mean,ind g-1 soil,5.724381625,10.17667845,,,SE,4,4,p 89 fig 2,TRUE,<0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Cephalobidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,5.512367491,12.72084806,NA,NA,mean,ind g-1 soil,2.96819788,11.44876325,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Plectidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,7.208480565,14.8409894,NA,NA,mean,ind g-1 soil,7.4204947,1.696113074,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Qudsianematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,5.93639576,5.93639576,NA,NA,mean,ind g-1 soil,5.088339223,3.180212014,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,bacterivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,88,98,NA,NA,mean,ind g-1 soil,22,12.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,fungivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,128,143,NA,NA,mean,ind g-1 soil,3.5,7.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,omnivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,36,20.5,NA,NA,mean,ind g-1 soil,13.5,4.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,plant-parasite,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,64,64,NA,NA,mean,ind g-1 soil,25,18.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,100,100,100,100,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,FALSE,Nematoda,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,100,105.6521739,NA,NA,mean,ind g-1 soil,16.52173913,13.47826087,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,experimental design was 200% but in reality was only 146% natural precipitation ,,
Landesman_2011a_1,abundance,NA,TRUE,Tylenchidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,16.1130742,11.87279152,NA,NA,mean,ind g-1 soil,9.328621908,7.4204947,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Criconematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,4.664310954,8.056537102,NA,NA,mean,ind g-1 soil,3.180212014,6.360424028,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Aphelenchoididae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,34.55830389,46.21908127,NA,NA,mean,ind g-1 soil,14.8409894,10.17667845,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Cephalobidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,8.90459364,12.72084806,NA,NA,mean,ind g-1 soil,6.996466431,11.44876325,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Plectidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,27.77385159,14.8409894,NA,NA,mean,ind g-1 soil,16.1130742,1.696113074,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Qudsianematidae,NA,NA,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,5.724381625,5.93639576,NA,NA,mean,ind g-1 soil,3.816254417,3.180212014,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,bacterivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,105.5,98,NA,NA,mean,ind g-1 soil,18,12.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,fungivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,107.5,143,NA,NA,mean,ind g-1 soil,32.5,7.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,omnivore,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,18.5,20.5,NA,NA,mean,ind g-1 soil,6,4.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Landesman_2011a_1,abundance,NA,TRUE,Nematoda,NA,plant-parasite,Cobb's decanting and sieving method,September,Autumn,precip_inc,undisturbed vs disturbed,64.5,64,NA,NA,mean,ind g-1 soil,13.5,18.5,,,SE,4,4,p 89 fig 2,FALSE,>0.05,NA,NA,NA,3,200,200,200,200,425,NA,NA,NA,NA,NA,NA,FALSE,,,,
Aslam_2015a_1,abundance,NA,FALSE,Oribatida,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,2201.183432,2153.846154,NA,NA,mean,ind m-2 LOG TRANSFORMED,2106.508876,1183.431953,,,SE,4,4,pg 640 fig 1,FALSE,>0.05,NA,NA,50.3,10,,"25,000 L ha-1yr-1",100.2684564,100.2684564,365,NA,NA,NA,NA,NA,NA,TRUE,,,,
Aslam_2015a_1,abundance,NA,FALSE,Mesostigmata,NA,NA,tullgren funnel,October,Autumn,precip_inc,undisturbed vs disturbed,2372.262774,1605.839416,NA,NA,mean,ind m-2 LOG TRANSFORMED,1350.364964,711.6788321,,,SE,4,4,pg 640 fig 1,FALSE,>0.05,NA,NA,50.3,10,,"25,000 L ha-1yr-1",100.2684564,100.2684564,365,NA,NA,NA,NA,NA,NA,TRUE,,,,
